city,YEAR,total arrivals by city,pct_of_county,county,arrival_unexposed_PCT,arrival_exposed_PCT,lat,lon
Roslyn,2021,2758,0.025625741327,Day,0.8320610687023,0.1679389312977,45.51394,-97.46479
Rutland,2019,1074,0.013210342872,Lake,0.8888888888889,0.1111111111111,46.0554,-97.49768
Rutland,2020,619,0.009607596724,Lake,0.9130434782609,0.0869565217391,46.0554,-97.49768
Rutland,2021,747,0.009808220622,Lake,0.8235294117647,0.1764705882353,46.0554,-97.49768
Saint Charles,2019,0,0.000000000000,Gregory,,,38.76336,-90.56079
Saint Charles,2020,70,0.000859036871,Gregory,,,38.76336,-90.56079
Saint Charles,2021,0,0.000000000000,Gregory,,,38.76336,-90.56079
Saint Francis,2019,1596,0.044964419982,Todd,0.8850574712644,0.1149425287356,43.13349,-100.95564
Saint Francis,2020,1464,0.074262011581,Todd,0.9062500000000,0.0937500000000,43.13349,-100.95564
Saint Francis,2021,2937,0.115098157495,Todd,0.8425196850394,0.1574803149606,43.13349,-100.95564
Saint Lawrence,2019,2947,0.081647575277,Hand,0.9270833333333,0.0729166666667,44.46604,-98.91284
Saint Lawrence,2020,4621,0.130351636067,Hand,0.8770491803279,0.1229508196721,44.46604,-98.91284
Saint Lawrence,2021,7619,0.173810413032,Hand,,,44.46604,-98.91284
Saint Onge,2019,7155,0.007206589572,Lawrence,,,44.57719,-103.80277
Saint Onge,2020,3413,0.004063120519,Lawrence,,,44.57719,-103.80277
Saint Onge,2021,2719,0.002880829613,Lawrence,,,44.57719,-103.80277
Salem,2019,12854,0.264934591427,Mccook,0.9342806394316,0.0657193605684,43.73466,-97.38319
Salem,2020,14499,0.350483123252,Mccook,0.8968373493976,0.1031626506024,43.73466,-97.38319
Salem,2021,16583,0.435089952615,Mccook,0.8876013904983,0.1123986095017,43.73466,-97.38319
Scenic,2019,2626,0.001065524482,Pennington,0.9375000000000,0.0625000000000,43.771,-102.36475
Scenic,2020,3156,0.001464622498,Pennington,0.7777777777778,0.2222222222222,43.771,-102.36475
Scenic,2021,3014,0.001265639455,Pennington,0.7864077669903,0.2135922330097,43.771,-102.36475
Scotland,2019,10081,0.181178467821,Bon Homme,0.9521912350598,0.0478087649402,43.13193,-97.73054
Scotland,2020,10446,0.229397611822,Bon Homme,0.9030837004405,0.0969162995595,43.13193,-97.73054
Scotland,2021,9116,0.161559427057,Bon Homme,0.8787878787879,0.1212121212121,43.13193,-97.73054
Selby,2019,23664,0.249249031718,Walworth,0.9072398190045,0.0927601809955,45.50347,-100.05266
Selby,2020,16191,0.202473363382,Walworth,0.8879919273461,0.1120080726539,45.50347,-100.05266
Selby,2021,19673,0.229288656446,Walworth,0.8614285714286,0.1385714285714,45.50347,-100.05266
Seneca,2019,5385,0.209613275133,Faulk,0.9365079365079,0.0634920634921,44.9797,-99.4727
Seneca,2020,2245,0.106137926145,Faulk,0.8928571428571,0.1071428571429,44.9797,-99.4727
Seneca,2021,2321,0.114177803491,Faulk,0.8987341772152,0.1012658227848,44.9797,-99.4727
Sinai,2019,0,0.000000000000,Brookings,1.0000000000000,0.0000000000000,44.23363,-97.05179
Sinai,2020,65,0.000254668495,Brookings,1.0000000000000,0.0000000000000,44.23363,-97.05179
Sinai,2021,81,0.000234452478,Brookings,1.0000000000000,0.0000000000000,44.23363,-97.05179
Sioux Falls,2019,3365800,1.002478862795,Minnehaha,0.9046822948039,0.0953177051961,43.52103,-96.7446
Sioux Falls,2020,2390192,0.711901027488,Minnehaha,0.8689642113236,0.1310357886764,43.52103,-96.7446
Sioux Falls,2021,3096362,0.922228732475,Minnehaha,0.8164035568441,0.1835964431559,43.52103,-96.7446
Sisseton,2019,53705,0.358047449922,Roberts,0.9105960264901,0.0894039735099,45.66525,-97.05598
Sisseton,2020,38928,0.303138035934,Roberts,0.8735987630460,0.1264012369540,45.66525,-97.05598
Sisseton,2021,43288,0.279116726052,Roberts,0.8407079646018,0.1592920353982,45.66525,-97.05598
Smithwick,2019,0,0.000000000000,Fall River,1.0000000000000,0.0000000000000,43.3374,-103.17627
Smithwick,2020,140,0.000852137332,Fall River,0.8000000000000,0.2000000000000,43.3374,-103.17627
Smithwick,2021,300,0.001543959160,Fall River,1.0000000000000,0.0000000000000,43.3374,-103.17627
South Shore,2019,5243,0.011843166916,Codington,0.9097744360902,0.0902255639098,45.11675,-96.95179
South Shore,2020,4334,0.012915360381,Codington,0.8846153846154,0.1153846153846,45.11675,-96.95179
South Shore,2021,3117,0.007656568508,Codington,0.8642857142857,0.1357142857143,45.11675,-96.95179
Spearfish,2019,270413,0.272371533909,Lawrence,0.9013930192518,0.0986069807482,44.4937,-103.85857
Spearfish,2020,183793,0.218800200859,Lawrence,0.8582992269213,0.1417007730787,44.4937,-103.85857
Spearfish,2021,235577,0.249558182798,Lawrence,0.7891032917140,0.2108967082860,44.4937,-103.85857
Spencer,2019,8707,0.179457894176,Mccook,0.9600000000000,0.0400000000000,43.14112,-95.1508
Spencer,2020,3903,0.094354796521,Mccook,0.9116279069767,0.0883720930233,43.14112,-95.1508
Spencer,2021,2380,0.062448777663,Mccook,0.8896103896104,0.1103896103896,43.14112,-95.1508
Springfield,2019,17698,0.318088105773,Bon Homme,0.9270072992701,0.0729927007299,42.86107,-97.90949
Springfield,2020,16654,0.365739856838,Bon Homme,0.8771739130435,0.1228260869565,42.86107,-97.90949
Springfield,2021,24283,0.430331935160,Bon Homme,0.8118668596237,0.1881331403763,42.86107,-97.90949
Stephan,2019,2352,0.093703492381,Hyde,0.9333333333333,0.0666666666667,44.23096,-99.46955
Stephan,2020,3743,0.192247686205,Hyde,0.9411764705882,0.0588235294118,44.23096,-99.46955
Stephan,2021,1248,0.059963148647,Hyde,0.8918918918919,0.1081081081081,44.23096,-99.46955
Stickney,2019,6038,0.089134410832,Aurora,0.9181818181818,0.0818181818182,43.574,-98.46134
Stickney,2020,5798,0.099775295144,Aurora,0.9233576642336,0.0766423357664,43.574,-98.46134
Stickney,2021,6663,0.110793465887,Aurora,0.8453608247423,0.1546391752577,43.574,-98.46134
Stockholm,2019,582,0.005480778857,Grant,0.9642857142857,0.0357142857143,45.11719,-96.79213
Stockholm,2020,2725,0.031655200203,Grant,0.9384615384615,0.0615384615385,45.11719,-96.79213
Stockholm,2021,5639,0.057868904851,Grant,0.9558823529412,0.0441176470588,45.11719,-96.79213
Strandburg,2019,542,0.005106193252,Grant,0.8518518518519,0.1481481481481,45.02457,-96.75734
Strandburg,2020,897,0.010420843578,Grant,0.8793103448276,0.1206896551724,45.02457,-96.75734
Strandburg,2021,599,0.006147296120,Grant,0.8484848484848,0.1515151515152,45.02457,-96.75734
Stratford,2019,1211,0.002673482530,Brown,0.8333333333333,0.1666666666667,45.32277,-98.27547
Stratford,2020,345,0.001034986539,Brown,0.7894736842105,0.2105263157895,45.32277,-98.27547
Stratford,2021,1429,0.003209811427,Brown,0.6428571428571,0.3571428571429,45.32277,-98.27547
Sturgis,2019,207859,0.435102738263,Meade,0.9031306715064,0.0968693284936,44.3994,-103.50507
Sturgis,2020,180528,0.405216665086,Meade,0.8361860873382,0.1638139126618,44.3994,-103.50507
Sturgis,2021,203176,0.403053975772,Meade,0.7930069930070,0.2069930069930,44.3994,-103.50507
Summit,2019,31799,0.211999391003,Roberts,0.9117854622442,0.0882145377558,45.2663,-97.07291
Summit,2020,29859,0.232517200909,Roberts,0.8896499238965,0.1103500761035,45.2663,-97.07291
Summit,2021,30603,0.197323152033,Roberts,0.8405126379494,0.1594873620506,45.2663,-97.07291
Tabor,2019,8363,0.150310746314,Bon Homme,0.9112149532710,0.0887850467290,42.92784,-97.66494
Tabor,2020,7406,0.162639880127,Bon Homme,0.8363338788871,0.1636661211129,42.92784,-97.66494
Tabor,2021,9175,0.162592806151,Bon Homme,0.7944444444444,0.2055555555556,42.92784,-97.66494
Tea,2019,51062,0.093972833349,Lincoln,0.9096437880104,0.0903562119896,43.44883,-96.83738
Tea,2020,37317,0.101820179780,Lincoln,0.8908539666498,0.1091460333502,43.44883,-96.83738
Tea,2021,40802,0.081579259286,Lincoln,0.8267326732673,0.1732673267327,43.44883,-96.83738
Timber Lake,2019,10906,0.225647466826,Dewey,0.9032258064516,0.0967741935484,45.41841,-101.10121
Timber Lake,2020,8542,0.237971249418,Dewey,0.9029649595687,0.0970350404313,45.41841,-101.10121
Timber Lake,2021,10452,0.222372330211,Dewey,0.8648648648649,0.1351351351351,45.41841,-101.10121
Tolstoy,2019,300,0.006237793455,Potter,0.9230769230769,0.0769230769231,45.23741,-99.62575
Tolstoy,2020,1083,0.026649494062,Potter,0.8507462686567,0.1492537313433,45.23741,-99.62575
Tolstoy,2021,1657,0.039491699588,Potter,0.8333333333333,0.1666666666667,45.23741,-99.62575
Toronto,2019,3228,0.054875840525,Deuel,0.9349593495935,0.0650406504065,44.58358,-96.67461
Toronto,2020,2962,0.059295938358,Deuel,0.8836206896552,0.1163793103448,44.58358,-96.67461
Toronto,2021,3285,0.068835346959,Deuel,0.7906976744186,0.2093023255814,44.58358,-96.67461
Trail City,2019,1638,0.056260887828,Corson,0.9264705882353,0.0735294117647,45.49156,-100.98642
Trail City,2020,3600,0.120144641924,Corson,0.8717948717949,0.1282051282051,45.49156,-100.98642
Trail City,2021,2731,0.087816316894,Corson,0.8589743589744,0.1410256410256,45.49156,-100.98642
Trent,2019,264,0.005982848648,Moody,0.7857142857143,0.2142857142857,43.91397,-96.64348
Trent,2020,1031,0.028220147947,Moody,0.8611111111111,0.1388888888889,43.91397,-96.64348
Trent,2021,1296,0.032550692909,Moody,0.8541666666667,0.1458333333333,43.91397,-96.64348
Tripp,2019,3512,0.071724089227,Hutchinson,0.9047619047619,0.0952380952381,43.21969,-97.93967
Tripp,2020,8958,0.254264413729,Hutchinson,0.9121212121212,0.0878787878788,43.21969,-97.93967
Tripp,2021,3397,0.069999252978,Hutchinson,0.8972972972973,0.1027027027027,43.21969,-97.93967
Tulare,2019,4346,0.067470988364,Spink,0.8764044943820,0.1235955056180,44.73247,-98.55706
Tulare,2020,4575,0.082774369879,Spink,0.8725490196078,0.1274509803922,44.73247,-98.55706
Tulare,2021,5207,0.074618054222,Spink,0.9185185185185,0.0814814814815,44.73247,-98.55706
Turton,2019,589,0.009137035051,Spink,0.8636363636364,0.1363636363636,45.06002,-98.11354
Turton,2020,282,0.005104301865,Spink,0.9285714285714,0.0714285714286,45.06002,-98.11354
Turton,2021,974,0.013958836817,Spink,0.7750000000000,0.2250000000000,45.06002,-98.11354
Tuthill,2019,1969,0.084182850217,Bennett,0.9782608695652,0.0217391304348,43.18376,-101.33489
Tuthill,2020,3968,0.165589305107,Bennett,0.9019607843137,0.0980392156863,43.18376,-101.33489
Tuthill,2021,1841,0.060343399798,Bennett,0.8571428571429,0.1428571428571,43.18376,-101.33489
Twin Brooks,2019,5668,0.053348876214,Grant,0.9420289855072,0.0579710144928,45.22536,-96.78053
Twin Brooks,2020,4633,0.053810819810,Grant,0.9124087591241,0.0875912408759,45.22536,-96.78053
Twin Brooks,2021,3924,0.040270229674,Grant,0.8360655737705,0.1639344262295,45.22536,-96.78053
Tyndall,2019,11495,0.206587872720,Bon Homme,0.8927038626609,0.1072961373391,43.00208,-97.85809
Tyndall,2020,7393,0.162354346630,Bon Homme,0.8777777777778,0.1222222222222,43.00208,-97.85809
Tyndall,2021,11687,0.207122050765,Bon Homme,0.8359788359788,0.1640211640212,43.00208,-97.85809
Union Center,2019,1472,0.003082165889,Meade,0.8923076923077,0.1076923076923,44.64787,-102.58769
Union Center,2020,1445,0.003242410404,Meade,0.8971962616822,0.1028037383178,44.64787,-102.58769
Union Center,2021,4422,0.008773016223,Meade,0.8190476190476,0.1809523809524,44.64787,-102.58769
Utica,2019,1133,0.004756206009,Yankton,0.9268292682927,0.0731707317073,43.01506,-97.47748
Utica,2020,2439,0.014290176220,Yankton,0.9016393442623,0.0983606557377,43.01506,-97.47748
Utica,2021,933,0.004606578973,Yankton,0.9122807017544,0.0877192982456,43.01506,-97.47748
Vale,2019,545,0.002689091014,Butte,0.9166666666667,0.0833333333333,44.61008,-103.39364
Vale,2020,3210,0.016900071427,Butte,0.8695652173913,0.1304347826087,44.61008,-103.39364
Vale,2021,1892,0.010154510845,Butte,0.8285714285714,0.1714285714286,44.61008,-103.39364
Valley Springs,2019,9425,0.003349265087,Minnehaha,0.8724137931034,0.1275862068966,43.57662,-96.49056
Valley Springs,2020,7324,0.003823961381,Minnehaha,0.8581952117864,0.1418047882136,43.57662,-96.49056
Valley Springs,2021,8882,0.003552990701,Minnehaha,0.8560000000000,0.1440000000000,43.57662,-96.49056
Veblen,2019,11306,0.206376920626,Marshall,0.8851674641148,0.1148325358852,45.85828,-97.32855
Veblen,2020,8844,0.215103707625,Marshall,0.9026915113872,0.0973084886128,45.85828,-97.32855
Veblen,2021,6433,0.131025864506,Marshall,0.8771186440678,0.1228813559322,45.85828,-97.32855
Vermillion,2019,175060,1.028510815582,Clay,0.9161744022504,0.0838255977496,42.78673,-96.93182
Vermillion,2020,100018,0.864582710358,Clay,0.8646846846847,0.1353153153153,42.78673,-96.93182
Vermillion,2021,168385,1.007577727798,Clay,0.8028819508590,0.1971180491410,42.78673,-96.93182
Viborg,2019,11444,0.286149201963,Turner,0.8961748633880,0.1038251366120,43.18279,-97.11493
Viborg,2020,7619,0.245990122454,Turner,0.8911764705882,0.1088235294118,43.18279,-97.11493
Viborg,2021,6789,0.174464404052,Turner,0.8703703703704,0.1296296296296,43.18279,-97.11493
Vienna,2019,3781,0.085937241014,Clark,0.9024390243902,0.0975609756098,44.73528,-97.49268
Vienna,2020,3756,0.101651003492,Clark,0.8951048951049,0.1048951048951,44.73528,-97.49268
Vienna,2021,6703,0.130332082242,Clark,0.8437500000000,0.1562500000000,44.73528,-97.49268
Virgil,2019,838,0.004123749291,Beadle,0.9047619047619,0.0952380952381,44.27842,-98.49463
Virgil,2020,1242,0.007946337003,Beadle,0.8472222222222,0.1527777777778,44.27842,-98.49463
Virgil,2021,1455,0.007601523167,Beadle,0.9047619047619,0.0952380952381,44.27842,-98.49463
Vivian,2019,23992,0.066773724525,Lyman,0.9157024793388,0.0842975206612,43.8983,-100.29853
Vivian,2020,13564,0.051112654400,Lyman,0.9128289473684,0.0871710526316,43.8983,-100.29853
Vivian,2021,11530,0.038107936971,Lyman,0.8826237054085,0.1173762945915,43.8983,-100.29853
Volga,2019,19125,0.042134353634,Brookings,0.9159663865546,0.0840336134454,44.30845,-96.9257
Volga,2020,21853,0.085604267943,Brookings,0.8857736240914,0.1142263759086,44.30845,-96.9257
Volga,2021,17515,0.050795474548,Brookings,0.8486739469579,0.1513260530421,44.30845,-96.9257
Volin,2019,5519,0.023165624463,Yankton,0.9250000000000,0.0750000000000,42.96741,-97.17499
Volin,2020,2101,0.012309661392,Yankton,0.8602941176471,0.1397058823529,42.96741,-97.17499
Volin,2021,5129,0.025323097481,Yankton,0.8125000000000,0.1875000000000,42.96741,-97.17499
Wagner,2019,39205,0.269057755851,Charles Mix,0.9306818181818,0.0693181818182,43.077,-98.28506
Wagner,2020,38353,0.247033296755,Charles Mix,0.8860153256705,0.1139846743295,43.077,-98.28506
Wagner,2021,44669,0.264395929476,Charles Mix,0.8490932642487,0.1509067357513,43.077,-98.28506
Wakonda,2019,1014,0.005955889912,Clay,0.9218750000000,0.0781250000000,43.0165,-97.08569
Wakonda,2020,3159,0.027311485033,Clay,0.8770053475936,0.1229946524064,43.0165,-97.08569
Wakonda,2021,5078,0.030387994876,Clay,0.8421052631579,0.1578947368421,43.0165,-97.08569
Wakpala,2019,1389,0.047699448376,Corson,0.9411764705882,0.0588235294118,45.65742,-100.56709
Wakpala,2020,4263,0.142273124185,Corson,0.9197530864198,0.0802469135802,45.65742,-100.56709
Wakpala,2021,4308,0.138520546444,Corson,0.8737864077670,0.1262135922330,45.65742,-100.56709
Walker,2020,256,0.008547668638,Corson,0.6000000000000,0.4000000000000,47.09179,-94.55889
Walker,2021,49,0.001576518062,Corson,0.5000000000000,0.5000000000000,47.09179,-94.55889
Wall,2019,46081,0.018694261657,Pennington,0.9116997792494,0.0883002207506,44.02952,-102.23218
Wall,2020,34709,0.016109640533,Pennington,0.8501675442796,0.1498324557204,44.02952,-102.23218
Wall,2021,47409,0.019910167207,Pennington,0.7892047269243,0.2107952730757,44.02952,-102.23218
Wallace,2019,813,0.001835856478,Codington,0.7894736842105,0.2105263157895,45.07971,-97.47813
Wallace,2020,408,0.001216748623,Codington,0.9756097560976,0.0243902439024,45.07971,-97.47813
Wallace,2021,399,0.000979858470,Codington,0.9523809523810,0.0476190476190,45.07971,-97.47813
Wanblee,2019,7088,0.039043463769,Jackson,0.9219858156028,0.0780141843972,43.56495,-101.64465
Wanblee,2020,6267,0.037010651190,Jackson,0.9365853658537,0.0634146341463,43.56495,-101.64465
Wanblee,2021,7351,0.041645343437,Jackson,0.9016393442623,0.0983606557377,43.56495,-101.64465
Warner,2019,2763,0.006100905634,Brown,0.9032258064516,0.0967741935484,45.32773,-98.4925
Warner,2020,3595,0.010799010487,Brown,0.8941798941799,0.1058201058201,45.32773,-98.4925
Warner,2021,5982,0.013440713157,Brown,0.8509316770186,0.1490683229814,45.32773,-98.4925
Wasta,2019,276,0.000112160472,Pennington,0.8965517241379,0.1034482758621,44.14292,-102.43696
Wasta,2020,2958,0.001372895007,Pennington,0.9132791327913,0.0867208672087,44.14292,-102.43696
Wasta,2021,3572,0.001499955291,Pennington,0.8481012658228,0.1518987341772,44.14292,-102.43696
Watauga,2019,1575,0.054102541748,Corson,0.9166666666667,0.0833333333333,45.87503,-101.64422
Watauga,2020,1780,0.059399788658,Corson,0.7424242424242,0.2575757575758,45.87503,-101.64422
Watauga,2021,1671,0.053729439885,Corson,0.8695652173913,0.1304347826087,45.87503,-101.64422
Watertown,2019,618669,1.397611985822,Codington,0.9090178750753,0.0909821249247,44.90491,-97.11845
Watertown,2020,492235,1.467007464508,Codington,0.8811651659723,0.1188348340277,44.90491,-97.11845
Watertown,2021,558694,1.372365032065,Codington,0.8251530979827,0.1748469020173,44.90491,-97.11845
Waubay,2019,47105,0.406658216372,Day,0.9030172413793,0.0969827586207,45.35546,-97.28961
Waubay,2020,39525,0.429554763290,Day,0.8725445408862,0.1274554591138,45.35546,-97.28961
Waubay,2021,44940,0.417572747913,Day,0.8066298342541,0.1933701657459,45.35546,-97.28961
Webster,2019,70653,0.609951161088,Day,0.9158415841584,0.0841584158416,45.32946,-97.53275
Webster,2020,56273,0.611570451502,Day,0.8789473684211,0.1210526315789,45.32946,-97.53275
Webster,2021,68430,0.635841015586,Day,0.7860205831904,0.2139794168096,45.32946,-97.53275
Wentworth,2019,7530,0.092575404725,Lake,0.9045643153527,0.0954356846473,43.95714,-96.9827
Wentworth,2020,12400,0.192495062926,Lake,0.8807157057654,0.1192842942346,43.95714,-96.9827
Wentworth,2021,10083,0.132306635623,Lake,0.8107255520505,0.1892744479495,43.95714,-96.9827
Wessington,2019,11333,0.055784018529,Beadle,0.9166666666667,0.0833333333333,44.40956,-98.71808
Wessington,2020,7171,0.045889056099,Beadle,0.8611987381703,0.1388012618297,44.40956,-98.71808
Wessington,2021,10242,0.053501430817,Beadle,0.8755760368664,0.1244239631336,44.40956,-98.71808
Wessington Springs,2019,32008,1.146337400901,Jerauld,0.9114754098361,0.0885245901639,44.10303,-98.57965
Wessington Springs,2020,23708,1.197972720881,Jerauld,0.8703220191471,0.1296779808529,44.10303,-98.57965
Wessington Springs,2021,32135,1.205745451181,Jerauld,0.8774834437086,0.1225165562914,44.10303,-98.57965
Westport,2019,3502,0.007733672646,Brown,0.9090909090909,0.0909090909091,45.6725,-98.58358
Westport,2020,1996,0.005995110705,Brown,0.8866666666667,0.1133333333333,45.6725,-98.58358
Westport,2021,3354,0.007536208463,Brown,0.9043478260870,0.0956521739130,45.6725,-98.58358
White,2019,9241,0.020358861925,Brookings,0.9218750000000,0.0781250000000,44.4044,-96.64729
White,2020,8822,0.034558514785,Brookings,0.8997613365155,0.1002386634845,44.4044,-96.64729
White,2021,12142,0.035213993479,Brookings,0.8899371069182,0.1100628930818,44.4044,-96.64729
White Lake,2019,19150,0.282676350413,Aurora,0.9136960600375,0.0863039399625,43.73237,-98.71683
White Lake,2020,14122,0.243027468168,Aurora,0.9025044722719,0.0974955277281,43.73237,-98.71683
White Lake,2021,14264,0.237165885708,Aurora,0.8587105624143,0.1412894375857,43.73237,-98.71683
White Owl,2019,4128,0.008641463680,Meade,0.9142857142857,0.0857142857143,44.56178,-102.46598
White Owl,2020,2342,0.005256148638,Meade,0.9000000000000,0.1000000000000,44.56178,-102.46598
White Owl,2021,685,0.001359199697,Meade,0.8484848484848,0.1515151515152,44.56178,-102.46598
White River,2019,15332,0.796058227043,Mellette,0.9096774193548,0.0903225806452,43.57476,-100.74212
White River,2020,11524,0.835295414649,Mellette,0.8796433878158,0.1203566121843,43.57476,-100.74212
White River,2021,14616,0.886195481146,Mellette,0.8476190476190,0.1523809523810,43.57476,-100.74212
Whitehorse,2019,0,0.000000000000,Dewey,1.0000000000000,0.0000000000000,45.25426,-100.91413
Whitehorse,2020,53,0.001485056503,Dewey,1.0000000000000,0.0000000000000,45.25426,-100.91413
Whitehorse,2021,289,0.006146464814,Dewey,1.0000000000000,0.0000000000000,45.25426,-100.91413
Whitewood,2019,14699,0.014805575414,Lawrence,0.8911392405063,0.1088607594937,44.47257,-103.60759
Whitewood,2020,16271,0.019369862925,Lawrence,0.8396349413299,0.1603650586701,44.47257,-103.60759
Whitewood,2021,19007,0.020134921201,Lawrence,0.8309859154930,0.1690140845070,44.47257,-103.60759
Willow Lake,2019,11507,0.261572965171,Clark,0.9276595744681,0.0723404255319,44.6286,-97.65031
Willow Lake,2020,14192,0.384050087613,Clark,0.8956834532374,0.1043165467626,44.6286,-97.65031
Willow Lake,2021,17369,0.337709029234,Clark,0.8195364238411,0.1804635761589,44.6286,-97.65031
Wilmot,2019,22174,0.147835433576,Roberts,0.8981288981289,0.1018711018711,45.42511,-96.84091
Wilmot,2020,18008,0.140229184959,Roberts,0.8879173290938,0.1120826709062,45.42511,-96.84091
Wilmot,2021,26358,0.169953237952,Roberts,0.8236024844721,0.1763975155280,45.42511,-96.84091
Winfred,2019,1856,0.022815523946,Lake,0.9038461538462,0.0961538461538,43.98652,-97.34438
Winfred,2020,3128,0.048562768313,Lake,0.9137931034483,0.0862068965517,43.98652,-97.34438
Winfred,2021,3454,0.045319544221,Lake,0.8913043478261,0.1086956521739,43.98652,-97.34438
Winner,2019,99924,1.262174235726,Tripp,0.9234766178555,0.0765233821445,43.36312,-99.88169
Winner,2020,80853,1.111940697709,Tripp,0.8780487804878,0.1219512195122,43.36312,-99.88169
Winner,2021,82472,1.145049189027,Tripp,0.8508108108108,0.1491891891892,43.36312,-99.88169
Witten,2019,1761,0.022249696744,Tripp,0.8888888888889,0.1111111111111,43.53271,-100.06417
Witten,2020,2369,0.032579495879,Tripp,0.9322033898305,0.0677966101695,43.53271,-100.06417
Witten,2021,2336,0.032439165693,Tripp,0.9076923076923,0.0923076923077,43.53271,-100.06417
Wolsey,2019,12098,0.059546939757,Beadle,0.9577114427861,0.0422885572139,44.40265,-98.46502
Wolsey,2020,14717,0.094182815228,Beadle,0.9136094674556,0.0863905325444,44.40265,-98.46502
Wolsey,2021,15812,0.082599064580,Beadle,0.9110764430577,0.0889235569423,44.40265,-98.46502
Wood,2019,4872,0.252955114222,Mellette,0.9508196721311,0.0491803278689,43.50725,-100.43313
Wood,2020,5374,0.389515508151,Mellette,0.9071038251366,0.0928961748634,43.50725,-100.43313
Wood,2021,3544,0.214859617063,Mellette,0.9105691056911,0.0894308943089,43.50725,-100.43313
Woonsocket,2019,15371,0.594874728162,Sanborn,0.9288389513109,0.0711610486891,44.05202,-98.27965
Woonsocket,2020,9759,0.561577984870,Sanborn,0.9016100178891,0.0983899821109,44.05202,-98.27965
Woonsocket,2021,13345,0.711024977571,Sanborn,0.8654708520179,0.1345291479821,44.05202,-98.27965
Worthing,2019,6336,0.011660356080,Lincoln,0.9216589861751,0.0783410138249,43.33319,-96.77266
Worthing,2020,8199,0.022371278133,Lincoln,0.8547215496368,0.1452784503632,43.33319,-96.77266
Worthing,2021,9507,0.019009016699,Lincoln,0.8543417366947,0.1456582633053,43.33319,-96.77266
Wounded Knee,2019,1562,0.029419694639,Oglala Lakota,0.9512195121951,0.0487804878049,43.14228,-102.3779
Wounded Knee,2020,1459,0.051053194347,Oglala Lakota,0.9696969696970,0.0303030303030,43.14228,-102.3779
Wounded Knee,2021,1258,0.026639098636,Oglala Lakota,0.7884615384615,0.2115384615385,43.14228,-102.3779
Yale,2019,1565,0.007701101800,Beadle,0.9714285714286,0.0285714285714,44.47628,-97.99547
Yale,2020,2907,0.018605245591,Beadle,0.9369369369369,0.0630630630631,44.47628,-97.99547
Yale,2021,2979,0.015563045610,Beadle,0.8805970149254,0.1194029850746,44.47628,-97.99547
Yankton,2019,276167,1.159195540027,Yankton,0.9009562841530,0.0990437158470,42.88881,-97.41057
Yankton,2020,206701,1.210978174154,Yankton,0.8671158256881,0.1328841743119,42.88881,-97.41057
Yankton,2021,237142,1.170882445280,Yankton,0.8012390294269,0.1987609705731,42.88881,-97.41057
